id,label_1,label_2
test_5171,0.0013030857933275081,0.0023163228339090824
test_5191,0.003304045487592903,0.00405722374264909
test_5216,0.012094201692541403,0.019297387277358906
test_5326,0.0014596625256697176,0.0017671717769058763
test_5329,0.010608956594811597,0.015864826822977816
test_5347,0.0021459522924363464,0.0022924378616801266
test_5360,0.0022533926411958663,0.0038579440388404546
test_5386,0.005402532780075048,0.004525392708679583
test_5424,0.03404578048400803,0.061022720643152825
test_5451,0.006069830622860416,0.0039228849517266495
test_5516,0.011670213972174813,0.013135414528027939
test_5669,0.008791763149505626,0.017203962102008637
test_5672,0.0023094916457668145,0.0027904092042335678
test_5845,0.03245524327138677,0.02411978487371169
test_5868,0.0009115441312691783,0.0005304267194771642
test_5887,0.004725692723169162,0.004695613391404046
test_5891,0.009786989854092836,0.021343665053012342
test_5917,0.009966971230704764,0.014772348954515607
test_5919,0.01443084009539268,0.01807653126732756
test_5936,0.01987179223440507,0.022074787792990564
test_5949,0.004522038402370144,0.0038732925428650905
test_6126,0.0006269149429413179,0.0014087559991999704
test_6289,0.008082301903306778,0.017745312222207092
test_6313,0.0012494822944568505,0.00162047797846947
test_6383,0.007345173024560073,0.011572182499260536
test_6398,0.0028195211111033264,0.0036110350758578884
test_6409,0.003004967557945847,0.003588987305211975
test_6432,0.009023314635795136,0.011814305372366999
test_6523,0.008380302101140758,0.013871468279818767
test_6669,0.0017821763747106379,0.0018492466076490644
test_6803,0.028465789269705867,0.04065407688083688
test_6818,0.012078664499295252,0.01948037297648267
test_6880,0.010118058145542487,0.015096281613976744
test_6927,0.0046911553463762695,0.009726256064062752
test_7011,0.0035762477578166214,0.003754079899987593
test_7026,0.1004426194029717,0.10362221111717412
test_7045,0.0017131686971651172,0.004239778918186223
test_7139,0.0029050247240188557,0.0035771508830115682
test_7236,0.0022347893782523483,0.0026075947902684305
test_7437,0.0011778054647635225,0.0031805257699808976
test_7444,0.0065263292298547325,0.008200450769340381
test_7567,0.010703874639878912,0.019322013957319008
test_7575,0.001902522821201126,0.005322612198273231
test_7579,0.009681451995960204,0.01342460163055709
test_7631,0.004903535461247003,0.01098071638022659
test_7683,0.007206332374550288,0.006509124889344252
test_7737,0.0036760231393877427,0.004010529001832744
test_7844,0.001980491901275485,0.003136921437311402
test_7851,0.001889232787159288,0.0035201033249174303
test_7871,0.025518767893793197,0.021529245068293852
test_7927,0.0024448294052609003,0.0017820991279540776
test_7986,0.009124137453468672,0.011615308487699217
test_8060,0.00490950674868575,0.0045050240424402786
test_8070,0.030004801025089196,0.023276988693877478
test_8097,0.0037641915646398276,0.004362993720929707
test_8255,0.0014139325898153852,0.001898694257058797
test_8276,0.011410428605722155,0.011161203007712554
test_8447,0.04435632132418796,0.059628692624766284
test_8461,0.006977206769402141,0.005913273918513522
test_8521,0.03577206412535343,0.04284299516134109
test_8672,0.006658206692160432,0.00586769270645314
test_8728,0.013375528203959108,0.02325962429998094
test_8750,0.0044733543954173045,0.0037543289878378466
test_8777,0.009688646828620027,0.011185695851020203
test_8778,0.022304836220509123,0.01577497501285088
test_8843,0.0016095581633762378,0.002102888431181224
test_8846,0.043254196106160464,0.030338612574828974
test_8879,0.0026091510988330993,0.0031556795798408175
test_8900,0.0007747613348633378,0.0010813054900574825
test_8953,0.004507696529984962,0.003976187138415678
test_8973,0.029433643375246572,0.03287176653009511
test_8996,0.001121658280562678,0.0019905310042934773
test_9098,0.002866680566355511,0.0037778943731169253
test_9137,0.009208945749457215,0.008324641359139767
test_9141,0.006454076138535608,0.008682083270618934
test_9178,0.0009411291752832673,0.0037952999015766573
test_9295,0.003158572240899837,0.004532919575574734
test_9393,0.0020419883813048035,0.003588301386625975
test_9416,0.07777336924991529,0.07221766240273338
test_9476,0.00354022123521823,0.00312731925046167
test_9538,0.0011964968363599418,0.004851510920675905
test_9577,0.0006318670522508698,0.0026591401000041113
test_9587,0.027169973804881477,0.019199206420137723
test_9764,0.0018814835257874446,0.00418332571952838
test_9783,0.0032139268413593682,0.004160777961213004
test_9809,0.020238602974514287,0.029995185890360366
test_9813,0.005348238979604886,0.004570499444825613
test_9815,0.013570909595911299,0.01634819205729756
test_9829,0.014504129374715024,0.013897481821149405
test_9837,0.0007507138212967286,0.0034840133335246417
test_9936,0.020859165386349656,0.03609061657900324
test_10029,0.018665466965688247,0.016125598233802763
test_10104,0.014052604694206243,0.02024284184647951
test_10244,0.004015967797546627,0.0036554779867012223
test_10336,0.0038796582709756115,0.0049732497700629924
test_10363,0.022431311825828824,0.028416068341706603
test_10375,0.004675899721681665,0.005728046737577442
test_10445,0.0031689607497631038,0.0035800854990896023
test_10508,0.017600253320637693,0.030010058237703356
test_10533,0.005563103015221379,0.006488281253354618
test_10668,0.008749284614834927,0.010626737825617582
test_10754,0.02756646169817307,0.0264905991824166
test_10762,0.042954757584017594,0.037500662003655344
test_10899,0.03353362922051403,0.03415838108864937
test_10953,0.002371039490298524,0.002457263384327461
test_11023,0.0013066044859828883,0.003695543292779234
test_11061,0.01689948471815812,0.011945306590758483
test_11127,0.0031221785939555043,0.00451224282886208
test_11163,0.0024818713392878704,0.0025234804465772845
test_11218,0.008078771241747012,0.005649140950816478
test_11358,0.014837071441478698,0.018076568500267284
test_11402,0.0020298739687536725,0.004479233704493349
test_11515,0.002744246634746678,0.006993207896217621
test_11531,0.015534626745720146,0.01819955374972365
test_11548,0.002393583223378297,0.0024713526780336644
test_11586,0.0006843772406583633,0.0007252727566687367
test_11672,0.013314747071510388,0.020156747897602946
test_11673,0.031166110428614068,0.033558425702838776
test_11715,0.005125657874421307,0.004457699041748864
test_11727,0.005755043569848593,0.0040425515385459155
test_11815,0.01638024390446199,0.018521950114197223
test_11819,0.015681778187804588,0.012371912558517868
test_11821,0.003497055867344594,0.003945626969108242
test_11922,0.005157826660146314,0.0052071543248908
test_11979,0.028748085981582586,0.04807811606508525
test_12055,0.0018497993143195752,0.00312902796269047
test_12068,0.023906470035754582,0.03460829565572844
test_12069,0.013883973426410151,0.016901715174104184
test_12200,0.07097438801077081,0.07911336728699003
test_12207,0.015612404886394109,0.01654047180503143
test_12233,0.024929390924513517,0.026557560734051064
test_12367,0.0028224154946789436,0.0035370608796145633
test_12418,0.0011537340409540687,0.002838854152200074
test_12439,0.007387237085515301,0.006951062318523136
test_12494,0.00536082903183931,0.0032437149146483267
test_12511,0.0085016793924906,0.009239550497913631
test_12735,0.0011426713228222631,0.0026596565447280242
test_12861,0.014329760773660468,0.01929948790553941
test_13032,0.012721369396929357,0.010318809666499767
test_13070,0.004182687926952395,0.004409491933857113
test_13080,0.01667922451847229,0.015974502264548645
test_13112,0.012516701513600247,0.01585306381496936
test_13156,0.0037067019806352186,0.004494624521269758
test_13163,0.01792023249654778,0.023290421670142294
test_13216,0.020649052474591173,0.020112756798062757
test_13301,0.01633105223985933,0.010481018805310932
test_13343,0.0006423834775166325,0.0012839602954030369
test_13434,0.003994512517620962,0.004391345999337306
test_13525,0.011385072596470284,0.013263290591377064
test_13528,0.026607748435648275,0.011446809410637516
test_13535,0.004886772198687071,0.009028098568335608
test_13565,0.0032895910024116643,0.003169069193301139
test_13567,0.002970966322238324,0.004321663147113872
test_13576,0.15747265668244442,0.0591928064664108
test_13635,0.012584067584053952,0.019048940825305602
test_13652,0.014187074084023563,0.010234276177277565
test_13657,0.01794997152185443,0.026894961578948457
test_13782,0.004330652616140361,0.0037660013033445805
test_13869,0.014992951812397685,0.014482152970566008
test_13891,0.018056752607717046,0.014417360449283718
test_13902,0.001369442259841203,0.002448243315619426
test_13953,0.0027435191947616407,0.005215089206361404
test_14003,0.008496077057372712,0.004310599423038149
test_14091,0.032933279115523253,0.04141062129324722
test_14125,0.0038375204260167666,0.004171548130802026
test_14179,0.001476931347687818,0.0010552743391923022
test_14186,0.01594413408600087,0.018168842874490693
test_14190,0.008091094215123499,0.005387114257746224
test_14200,0.009774915522409704,0.009187252571112336
test_14225,0.004300961962277283,0.00502617738952373
test_14309,0.0029441716395766458,0.0029608292042740377
test_14409,0.0024204205959087203,0.0030113708584515787
test_14410,0.019658653685825117,0.014472754073746758
test_14412,0.002416049769528243,0.004508781398297122
test_14441,0.019782347297118117,0.026048770514548163
test_14509,0.006303989019497017,0.010080997318239391
test_14529,0.21060112209669024,0.06260364405839207
test_14606,0.009407245220814636,0.014272713482995917
test_14693,0.003876877026554275,0.004708179205177651
test_14701,0.0381289423309749,0.019673694682932192
test_14704,0.015163115484713859,0.016033836250811662
test_14765,0.03132059082171086,0.026099672866967634
test_14902,0.001210584517475286,0.0022698963860807893
test_14967,0.01113556356367514,0.016918799300102778
test_61,0.004059164018975109,0.007268100273449688
test_122,0.003845803848535134,0.001795726559507141
test_171,0.0014633157959160895,0.0015768114615346595
test_299,0.0013647603170105342,0.0013546266877353112
test_301,0.004868930308314276,0.004086926108263467
test_382,0.001268829150301129,0.002280408779656245
test_388,0.002823426136549488,0.0015910084724630677
test_396,0.011883632317615392,0.013096452410447879
test_407,0.006928644339368059,0.009701701610427863
test_476,0.00222999703366795,0.0034928250837258255
test_493,0.003943471684165226,0.004266819950300387
test_694,0.001442819352593639,0.00179070060834561
test_730,0.059067504676611364,0.02362692392116511
test_1026,0.016853956100476998,0.01730692077558848
test_1045,0.00492231827944551,0.008315007021476792
test_1195,0.040716741300785564,0.04568412382450939
test_1428,0.0022234143226553048,0.002537728714971923
test_1463,0.017081093562201884,0.014600367399191376
test_1491,0.09228582960834432,0.08302093348198074
test_1578,0.005895315528653992,0.005144170865997462
test_1676,0.01529923693608111,0.0155584083987619
test_1706,0.001726601588419769,0.0012376693749485217
test_1875,0.0003614894723291887,0.0014974110234947863
test_1899,0.02067691290721801,0.011166489754782398
test_1906,0.0032285740231032195,0.001916168687250117
test_1933,0.0065798213712087595,0.008078180119591133
test_2010,0.017160219699810846,0.010925080036390889
test_2049,0.013053999285525787,0.021908905349633565
test_2142,0.004656137882027807,0.0038620843634662983
test_2245,0.007677512326737156,0.0060458496079910575
test_2606,0.0006955862907196086,0.001947126129388054
test_2634,0.002617798432202054,0.0024345926401632585
test_2700,0.002818406229926663,0.0019746604867709734
test_2780,0.0042962201432181196,0.004006291531459028
test_3026,0.0021935201807671287,0.001392946827158108
test_3129,0.0004951985167524397,0.0009236309824376507
test_3175,0.007781008145990009,0.006552094271235615
test_3228,0.026623055783610707,0.028987638292333064
test_3333,0.002946096634888756,0.0017944514879933893
test_3421,0.02013511528020693,0.021327014452132163
test_3431,0.007346093942913173,0.00279859433037972
test_3509,0.013236737921099057,0.00898095445499521
test_3538,0.0025101824572129902,0.0015654476117647276
test_3543,0.06911647279046584,0.034196001928988584
test_3768,0.00303694558408882,0.0017544629039888445
test_3842,0.0035137497969242207,0.0034372864086578314
test_3994,0.009950104485726705,0.004523717706158662
test_3996,0.001726501747678768,0.0021478331558244875
test_4005,0.015692501186618194,0.019150321929051608
test_4057,0.017637321297773838,0.011773044793535645
test_4130,0.0009319298252978003,0.0017278033484118664
test_4158,0.0007394899585833662,0.003717994367479197
test_4318,0.0012299263940216741,0.0014875275617743313
test_4326,0.0031182087072011383,0.001800502044125682
test_4371,0.016296781580559114,0.014069601848615535
test_4393,0.0006972400292161571,0.0021500554853070204
test_4434,0.002384521377390881,0.0018537335714992396
test_4566,0.002102309764767803,0.001913273628794807
test_4681,0.02381958074097154,0.025236210402587885
test_4772,0.001690119620756787,0.00231995240648195
test_4829,0.002205877793214411,0.0014771056225689266
test_4959,0.004802999438768662,0.0027591521180718327
test_4978,0.009096115784198626,0.008644314706497451
test_5306,0.005796304058081208,0.012097184022856122
test_5409,0.0023725134306177478,0.0014434932832850182
test_5425,0.0008295445020943032,0.0018782443476458711
test_5491,0.0022381432014580197,0.003816320915257432
test_5518,0.002176844319036951,0.0009346288003187373
test_5549,0.005618472442509162,0.009449803023786327
test_5598,0.0039059294074443606,0.0028771402900324224
test_5630,0.0127745907238199,0.010086108652466801
test_5686,0.0024148838884729537,0.0023796385141221475
test_5764,0.0015771702783739748,0.0011030316344616058
test_5781,0.005581919331725492,0.002534668445445228
test_5787,0.009050648187407143,0.008517685716095461
test_6047,0.017729279293301974,0.012607519518636826
test_6156,0.003082935256712882,0.004693830637641265
test_6164,0.004996912932455655,0.011587752550254958
test_6341,0.0047156319892995594,0.001872822221458433
test_6380,0.007468971831928715,0.01051546568739824
test_6384,0.014416611732677042,0.016182759139268168
test_6407,0.005765894820126909,0.003015878310084547
test_6465,0.0015814229545602744,0.0012457403497478006
test_6485,0.0007816482273686469,0.001373181178471945
test_6505,0.012048062091289424,0.02318723075781228
test_6514,0.0014997177728946478,0.0030331168071805977
test_6584,0.0004214802010016283,0.0005087464536889498
test_6593,0.002319963400575806,0.001047543747956957
test_6741,0.029211274243542053,0.03523674555089274
test_6945,0.023833100671670278,0.0442806975473423
test_6967,0.008633381557934985,0.0062774296373044845
test_6991,0.0007828380124452893,0.0017188016677415073
test_7208,0.002137207909290693,0.0021288031978626766
test_7248,0.0009913826706899724,0.0025291434750261167
test_7529,0.025158246334770387,0.025279880638754804
test_7568,0.008318727589235292,0.007755036767725435
test_7701,0.009838650503094027,0.012643242499947326
test_7705,0.03730016593856386,0.024478968034333737
